"fdc_id","food_code","wweia_category_code","start_date","end_date"
"2344808","63430150","5806","2019-01-01","2020-12-31"
"2344809","64100100","7006","2019-01-01","2020-12-31"
"2344810","64100110","7006","2019-01-01","2020-12-31"
"2344811","64100200","7006","2019-01-01","2020-12-31"
"2344812","64100220","7006","2019-01-01","2020-12-31"
"2344813","64101010","7004","2019-01-01","2020-12-31"
"2344814","64104010","7004","2019-01-01","2020-12-31"
"2344815","64104030","7004","2019-01-01","2020-12-31"
"2344816","64104600","7006","2019-01-01","2020-12-31"
"2344817","64104610","7006","2019-01-01","2020-12-31"
"2344818","64105400","7006","2019-01-01","2020-12-31"
"2344819","64116020","7006","2019-01-01","2020-12-31"
"2344820","64116060","7006","2019-01-01","2020-12-31"
"2344821","64120010","7006","2019-01-01","2020-12-31"
"2344822","64121000","7006","2019-01-01","2020-12-31"
"2344823","64124020","7006","2019-01-01","2020-12-31"
"2344824","64126000","7006","2019-01-01","2020-12-31"
"2344825","64132010","7006","2019-01-01","2020-12-31"
"2344826","64132500","7006","2019-01-01","2020-12-31"
"2344827","64133100","7006","2019-01-01","2020-12-31"
"2344828","64134015","7220","2019-01-01","2020-12-31"
"2344829","64134020","7220","2019-01-01","2020-12-31"
"2344830","64134025","7220","2019-01-01","2020-12-31"
"2344831","64134030","7220","2019-01-01","2020-12-31"
"2344832","64134100","7220","2019-01-01","2020-12-31"
"2344833","64134200","7220","2019-01-01","2020-12-31"
"2344834","64200100","7204","2019-01-01","2020-12-31"
"2344835","64201010","7204","2019-01-01","2020-12-31"
"2344836","64201500","7204","2019-01-01","2020-12-31"
"2344837","64202010","7204","2019-01-01","2020-12-31"
"2344838","64203020","7204","2019-01-01","2020-12-31"
"2344839","64204010","7204","2019-01-01","2020-12-31"
"2344840","64205010","7204","2019-01-01","2020-12-31"
"2344841","64210010","7204","2019-01-01","2020-12-31"
"2344842","64213010","7204","2019-01-01","2020-12-31"
"2344843","64215010","7204","2019-01-01","2020-12-31"
"2344844","64221010","7204","2019-01-01","2020-12-31"
"2344845","64401000","8406","2019-01-01","2020-12-31"
"2344846","67100000","9004","2019-01-01","2020-12-31"
"2344847","67100100","9004","2019-01-01","2020-12-31"
"2344848","67100105","9004","2019-01-01","2020-12-31"
"2344849","67100250","9007","2019-01-01","2020-12-31"
"2344850","67100260","9007","2019-01-01","2020-12-31"
"2344851","67100350","9007","2019-01-01","2020-12-31"
"2344852","67100360","9007","2019-01-01","2020-12-31"
"2344853","67100450","9007","2019-01-01","2020-12-31"
"2344854","67100460","9007","2019-01-01","2020-12-31"
"2344855","67100470","9007","2019-01-01","2020-12-31"
"2344856","67100480","9007","2019-01-01","2020-12-31"
"2344857","67102010","9004","2019-01-01","2020-12-31"
"2344858","67102030","9004","2019-01-01","2020-12-31"
"2344859","67105030","9004","2019-01-01","2020-12-31"
"2344860","67105040","9004","2019-01-01","2020-12-31"
"2344861","67108010","9004","2019-01-01","2020-12-31"
"2344862","67108040","9004","2019-01-01","2020-12-31"
"2344863","67109010","9004","2019-01-01","2020-12-31"
"2344864","67109040","9004","2019-01-01","2020-12-31"
"2344865","67110000","9004","2019-01-01","2020-12-31"
"2344866","67110100","9004","2019-01-01","2020-12-31"
"2344867","67201000","9202","2019-01-01","2020-12-31"
"2344868","67202000","9202","2019-01-01","2020-12-31"
"2344869","67203800","9202","2019-01-01","2020-12-31"
"2344870","67204000","9202","2019-01-01","2020-12-31"
"2344871","67212000","9202","2019-01-01","2020-12-31"
"2344872","67230600","9202","2019-01-01","2020-12-31"
"2344873","67250150","9007","2019-01-01","2020-12-31"
"2344874","67408010","9012","2019-01-01","2020-12-31"
"2344875","67430500","9012","2019-01-01","2020-12-31"
"2344876","71000100","6802","2019-01-01","2020-12-31"
"2344877","71100100","6802","2019-01-01","2020-12-31"
"2344878","71101000","6802","2019-01-01","2020-12-31"
"2344879","71102980","6802","2019-01-01","2020-12-31"
"2344880","71102990","6802","2019-01-01","2020-12-31"
"2344881","71103000","6802","2019-01-01","2020-12-31"
"2344882","71103010","6802","2019-01-01","2020-12-31"
"2344883","71103020","6802","2019-01-01","2020-12-31"
"2344884","71103030","6802","2019-01-01","2020-12-31"
"2344885","71103040","6802","2019-01-01","2020-12-31"
"2344886","71103050","6802","2019-01-01","2020-12-31"
"2344887","71103105","6802","2019-01-01","2020-12-31"
"2344888","71103115","6802","2019-01-01","2020-12-31"
"2344889","71103125","6802","2019-01-01","2020-12-31"
"2344890","71103135","6802","2019-01-01","2020-12-31"
"2344891","71103140","6802","2019-01-01","2020-12-31"
"2344892","71103150","6802","2019-01-01","2020-12-31"
"2344893","71103300","6802","2019-01-01","2020-12-31"
"2344894","71103310","6802","2019-01-01","2020-12-31"
"2344895","71103320","6802","2019-01-01","2020-12-31"
"2344896","71104030","6802","2019-01-01","2020-12-31"
"2344897","71104040","6802","2019-01-01","2020-12-31"
"2344898","71104050","6802","2019-01-01","2020-12-31"
"2344899","71104060","6802","2019-01-01","2020-12-31"
"2344900","71104070","6802","2019-01-01","2020-12-31"
"2344901","71104080","6802","2019-01-01","2020-12-31"
"2344902","71104090","6802","2019-01-01","2020-12-31"
"2344903","71104100","6802","2019-01-01","2020-12-31"
"2344904","71104110","6802","2019-01-01","2020-12-31"
"2344905","71104120","6802","2019-01-01","2020-12-31"
"2344906","71104130","6802","2019-01-01","2020-12-31"
"2344907","71104140","6802","2019-01-01","2020-12-31"
"2344908","71104150","6802","2019-01-01","2020-12-31"
"2344909","71104200","6802","2019-01-01","2020-12-31"
"2344910","71106000","6806","2019-01-01","2020-12-31"
"2344911","71106010","6802","2019-01-01","2020-12-31"
"2344912","71106020","6806","2019-01-01","2020-12-31"
"2344913","71106050","6806","2019-01-01","2020-12-31"
"2344914","71106070","6806","2019-01-01","2020-12-31"
"2344915","71200010","5002","2019-01-01","2020-12-31"
"2344916","71200100","5002","2019-01-01","2020-12-31"
"2344917","71200110","5002","2019-01-01","2020-12-31"
"2344918","71200120","5002","2019-01-01","2020-12-31"
"2344919","71200130","5002","2019-01-01","2020-12-31"
"2344920","71200140","5002","2019-01-01","2020-12-31"
"2344921","71200200","5002","2019-01-01","2020-12-31"
"2344922","71200210","5002","2019-01-01","2020-12-31"
"2344923","71200220","5002","2019-01-01","2020-12-31"
"2344924","71200230","5002","2019-01-01","2020-12-31"
"2344925","71200240","5002","2019-01-01","2020-12-31"
"2344926","71200300","5002","2019-01-01","2020-12-31"
"2344927","71200310","5002","2019-01-01","2020-12-31"
"2344928","71200400","5002","2019-01-01","2020-12-31"
"2344929","71200410","5002","2019-01-01","2020-12-31"
"2344930","71201050","5002","2019-01-01","2020-12-31"
"2344931","71201200","5002","2019-01-01","2020-12-31"
"2344932","71202000","5002","2019-01-01","2020-12-31"
"2344933","71202500","5002","2019-01-01","2020-12-31"
"2344934","71202510","5002","2019-01-01","2020-12-31"
"2344935","71203010","5002","2019-01-01","2020-12-31"
"2344936","71203020","5002","2019-01-01","2020-12-31"
"2344937","71203030","5002","2019-01-01","2020-12-31"
"2344938","71205020","5002","2019-01-01","2020-12-31"
"2344939","71205030","5002","2019-01-01","2020-12-31"
"2344940","71205040","5002","2019-01-01","2020-12-31"
"2344941","71220000","5004","2019-01-01","2020-12-31"
"2344942","71305015","6806","2019-01-01","2020-12-31"
"2344943","71305020","6806","2019-01-01","2020-12-31"
"2344944","71305030","6806","2019-01-01","2020-12-31"
"2344945","71305040","6806","2019-01-01","2020-12-31"
"2344946","71305050","6806","2019-01-01","2020-12-31"
"2344947","71305060","6806","2019-01-01","2020-12-31"
"2344948","71305070","6806","2019-01-01","2020-12-31"
"2344949","71305080","6806","2019-01-01","2020-12-31"
"2344950","71400990","6804","2019-01-01","2020-12-31"
"2344951","71401000","6804","2019-01-01","2020-12-31"
"2344952","71401010","6804","2019-01-01","2020-12-31"
"2344953","71401015","6804","2019-01-01","2020-12-31"
"2344954","71401020","6804","2019-01-01","2020-12-31"
"2344955","71401030","6804","2019-01-01","2020-12-31"
"2344956","71401031","6804","2019-01-01","2020-12-31"
"2344957","71401032","6804","2019-01-01","2020-12-31"
"2344958","71401033","6804","2019-01-01","2020-12-31"
"2344959","71401039","6804","2019-01-01","2020-12-31"
"2344960","71401041","6804","2019-01-01","2020-12-31"
"2344961","71401045","6804","2019-01-01","2020-12-31"
"2344962","71401050","6804","2019-01-01","2020-12-31"
"2344963","71402500","6804","2019-01-01","2020-12-31"
"2344964","71402510","6804","2019-01-01","2020-12-31"
"2344965","71402520","6804","2019-01-01","2020-12-31"
"2344966","71403020","6804","2019-01-01","2020-12-31"
"2344967","71403030","6804","2019-01-01","2020-12-31"
"2344968","71403040","6804","2019-01-01","2020-12-31"
"2344969","71403050","6804","2019-01-01","2020-12-31"
"2344970","71403500","6804","2019-01-01","2020-12-31"
"2344971","71404000","6804","2019-01-01","2020-12-31"
"2344972","71404010","6804","2019-01-01","2020-12-31"
"2344973","71404020","6804","2019-01-01","2020-12-31"
"2344974","71404030","6804","2019-01-01","2020-12-31"
"2344975","71404040","6804","2019-01-01","2020-12-31"
"2344976","71404050","6804","2019-01-01","2020-12-31"
"2344977","71405010","6804","2019-01-01","2020-12-31"
"2344978","71405019","6804","2019-01-01","2020-12-31"
"2344979","71405030","6804","2019-01-01","2020-12-31"
"2344980","71405040","6804","2019-01-01","2020-12-31"
"2344981","71405050","6804","2019-01-01","2020-12-31"
"2344982","71410000","6804","2019-01-01","2020-12-31"
"2344983","71410500","6804","2019-01-01","2020-12-31"
"2344984","71411000","6804","2019-01-01","2020-12-31"
"2344985","71411100","6804","2019-01-01","2020-12-31"
"2344986","71501000","6806","2019-01-01","2020-12-31"
"2344987","71501005","6806","2019-01-01","2020-12-31"
"2344988","71501006","6806","2019-01-01","2020-12-31"
"2344989","71501007","6806","2019-01-01","2020-12-31"
"2344990","71501010","6806","2019-01-01","2020-12-31"
"2344991","71501011","6806","2019-01-01","2020-12-31"
"2344992","71501012","6806","2019-01-01","2020-12-31"
"2344993","71501013","6806","2019-01-01","2020-12-31"
"2344994","71501016","6806","2019-01-01","2020-12-31"
"2344995","71501017","6806","2019-01-01","2020-12-31"
"2344996","71501018","6806","2019-01-01","2020-12-31"
"2344997","71501035","6806","2019-01-01","2020-12-31"
"2344998","71501040","6806","2019-01-01","2020-12-31"
"2344999","71501045","6806","2019-01-01","2020-12-31"
"2345000","71501054","6806","2019-01-01","2020-12-31"
"2345001","71501061","6806","2019-01-01","2020-12-31"
"2345002","71501071","6806","2019-01-01","2020-12-31"
"2345003","71501075","6806","2019-01-01","2020-12-31"
"2345004","71503010","6804","2019-01-01","2020-12-31"
"2345005","71505000","6804","2019-01-01","2020-12-31"
"2345006","71505010","6804","2019-01-01","2020-12-31"
"2345007","71505020","6804","2019-01-01","2020-12-31"
"2345008","71505030","6804","2019-01-01","2020-12-31"
"2345009","71505040","6804","2019-01-01","2020-12-31"
"2345010","71505050","6804","2019-01-01","2020-12-31"
"2345011","71505060","6804","2019-01-01","2020-12-31"
"2345012","71507005","6802","2019-01-01","2020-12-31"
"2345013","71507010","6802","2019-01-01","2020-12-31"
"2345014","71507020","6802","2019-01-01","2020-12-31"
"2345015","71507025","6802","2019-01-01","2020-12-31"
"2345016","71507030","6802","2019-01-01","2020-12-31"
"2345017","71507035","6802","2019-01-01","2020-12-31"
"2345018","71508001","6802","2019-01-01","2020-12-31"
"2345019","71508005","6802","2019-01-01","2020-12-31"
"2345020","71508010","6802","2019-01-01","2020-12-31"
"2345021","71508020","6802","2019-01-01","2020-12-31"
"2345022","71508025","6802","2019-01-01","2020-12-31"
"2345023","71508030","6802","2019-01-01","2020-12-31"
"2345024","71508035","6802","2019-01-01","2020-12-31"
"2345025","71600950","6806","2019-01-01","2020-12-31"
"2345026","71601010","6806","2019-01-01","2020-12-31"
"2345027","71601015","6806","2019-01-01","2020-12-31"
"2345028","71601020","6806","2019-01-01","2020-12-31"
"2345029","71601025","6806","2019-01-01","2020-12-31"
"2345030","71601030","6806","2019-01-01","2020-12-31"
"2345031","71601035","6806","2019-01-01","2020-12-31"
"2345032","71601040","6806","2019-01-01","2020-12-31"
"2345033","71601045","6806","2019-01-01","2020-12-31"
"2345034","71601050","6806","2019-01-01","2020-12-31"
"2345035","71602010","6806","2019-01-01","2020-12-31"
"2345036","71602950","6806","2019-01-01","2020-12-31"
"2345037","71603010","6806","2019-01-01","2020-12-31"
"2345038","71603015","6806","2019-01-01","2020-12-31"
"2345039","71603020","6806","2019-01-01","2020-12-31"
"2345040","71603025","6806","2019-01-01","2020-12-31"
"2345041","71603030","6806","2019-01-01","2020-12-31"
"2345042","71603035","6806","2019-01-01","2020-12-31"
"2345043","71603040","6806","2019-01-01","2020-12-31"
"2345044","71603045","6806","2019-01-01","2020-12-31"
"2345045","71603050","6806","2019-01-01","2020-12-31"
"2345046","71701000","6806","2019-01-01","2020-12-31"
"2345047","71701500","6806","2019-01-01","2020-12-31"
"2345048","71703990","6806","2019-01-01","2020-12-31"
"2345049","71704000","6806","2019-01-01","2020-12-31"
"2345050","71801000","3802","2019-01-01","2020-12-31"
"2345051","71801010","3802","2019-01-01","2020-12-31"
"2345052","71801020","3802","2019-01-01","2020-12-31"
"2345053","71801100","3802","2019-01-01","2020-12-31"
"2345054","71803010","3802","2019-01-01","2020-12-31"
"2345055","71851010","3802","2019-01-01","2020-12-31"
"2345056","71900100","6418","2019-01-01","2020-12-31"
"2345057","71900200","6418","2019-01-01","2020-12-31"
"2345058","71905000","6418","2019-01-01","2020-12-31"
"2345059","71905008","6418","2019-01-01","2020-12-31"
"2345060","71905100","6418","2019-01-01","2020-12-31"
"2345061","71905410","5004","2019-01-01","2020-12-31"
"2345062","71910110","6418","2019-01-01","2020-12-31"
"2345063","71910210","6418","2019-01-01","2020-12-31"
"2345064","71930120","6418","2019-01-01","2020-12-31"
"2345065","71930190","6430","2019-01-01","2020-12-31"
"2345066","71930200","4402","2019-01-01","2020-12-31"
"2345067","71962020","6418","2019-01-01","2020-12-31"
"2345068","71962040","6418","2019-01-01","2020-12-31"
"2345069","71970200","6418","2019-01-01","2020-12-31"
"2345070","71980200","5004","2019-01-01","2020-12-31"
"2345071","72101100","6411","2019-01-01","2020-12-31"
"2345072","72101220","6411","2019-01-01","2020-12-31"
"2345073","72103000","6407","2019-01-01","2020-12-31"
"2345074","72103030","6407","2019-01-01","2020-12-31"
"2345075","72104100","6411","2019-01-01","2020-12-31"
"2345076","72104220","6411","2019-01-01","2020-12-31"
"2345077","72107100","6411","2019-01-01","2020-12-31"
"2345078","72107211","6411","2019-01-01","2020-12-31"
"2345079","72107212","6411","2019-01-01","2020-12-31"
"2345080","72107213","6411","2019-01-01","2020-12-31"
"2345081","72107220","6411","2019-01-01","2020-12-31"
"2345082","72107221","6411","2019-01-01","2020-12-31"
"2345083","72107222","6411","2019-01-01","2020-12-31"
"2345084","72107227","6411","2019-01-01","2020-12-31"
"2345085","72107228","6411","2019-01-01","2020-12-31"
"2345086","72107230","6411","2019-01-01","2020-12-31"
"2345087","72107231","6411","2019-01-01","2020-12-31"
"2345088","72107233","6411","2019-01-01","2020-12-31"
"2345089","72107234","6411","2019-01-01","2020-12-31"
"2345090","72110100","6411","2019-01-01","2020-12-31"
"2345091","72110221","6411","2019-01-01","2020-12-31"
"2345092","72113100","6411","2019-01-01","2020-12-31"
"2345093","72113220","6411","2019-01-01","2020-12-31"
"2345094","72116000","6410","2019-01-01","2020-12-31"
"2345095","72116150","6410","2019-01-01","2020-12-31"
"2345096","72116220","6411","2019-01-01","2020-12-31"
"2345097","72118211","6411","2019-01-01","2020-12-31"
"2345098","72118212","6411","2019-01-01","2020-12-31"
"2345099","72118220","6411","2019-01-01","2020-12-31"
"2345100","72118221","6411","2019-01-01","2020-12-31"
"2345101","72118222","6411","2019-01-01","2020-12-31"
"2345102","72118223","6411","2019-01-01","2020-12-31"
"2345103","72119190","6411","2019-01-01","2020-12-31"
"2345104","72119211","6411","2019-01-01","2020-12-31"
"2345105","72119212","6411","2019-01-01","2020-12-31"
"2345106","72119213","6411","2019-01-01","2020-12-31"
"2345107","72119220","6411","2019-01-01","2020-12-31"
"2345108","72119221","6411","2019-01-01","2020-12-31"
"2345109","72119222","6411","2019-01-01","2020-12-31"
"2345110","72120220","6411","2019-01-01","2020-12-31"
"2345111","72122100","6411","2019-01-01","2020-12-31"
"2345112","72122211","6411","2019-01-01","2020-12-31"
"2345113","72122212","6411","2019-01-01","2020-12-31"
"2345114","72122213","6411","2019-01-01","2020-12-31"
"2345115","72122220","6411","2019-01-01","2020-12-31"
"2345116","72122221","6411","2019-01-01","2020-12-31"
"2345117","72122222","6411","2019-01-01","2020-12-31"
"2345118","72123020","6411","2019-01-01","2020-12-31"
"2345119","72124100","6410","2019-01-01","2020-12-31"
"2345120","72125100","6409","2019-01-01","2020-12-31"
"2345121","72125211","6409","2019-01-01","2020-12-31"
"2345122","72125212","6409","2019-01-01","2020-12-31"
"2345123","72125213","6409","2019-01-01","2020-12-31"
"2345124","72125217","6409","2019-01-01","2020-12-31"
"2345125","72125218","6409","2019-01-01","2020-12-31"
"2345126","72125220","6409","2019-01-01","2020-12-31"
"2345127","72125221","6409","2019-01-01","2020-12-31"
"2345128","72125222","6409","2019-01-01","2020-12-31"
"2345129","72125223","6409","2019-01-01","2020-12-31"
"2345130","72125224","6409","2019-01-01","2020-12-31"
"2345131","72125225","6409","2019-01-01","2020-12-31"
"2345132","72125227","6409","2019-01-01","2020-12-31"
"2345133","72125228","6409","2019-01-01","2020-12-31"
"2345134","72125230","6409","2019-01-01","2020-12-31"
"2345135","72125240","3104","2019-01-01","2020-12-31"
"2345136","72125260","3104","2019-01-01","2020-12-31"
"2345137","72125310","3104","2019-01-01","2020-12-31"
"2345138","72125500","3104","2019-01-01","2020-12-31"
"2345139","72126001","6411","2019-01-01","2020-12-31"
"2345140","72128211","6411","2019-01-01","2020-12-31"
"2345141","72128212","6411","2019-01-01","2020-12-31"
"2345142","72128213","6411","2019-01-01","2020-12-31"
"2345143","72128220","6411","2019-01-01","2020-12-31"
"2345144","72128221","6411","2019-01-01","2020-12-31"
"2345145","72128222","6411","2019-01-01","2020-12-31"
"2345146","72128223","6411","2019-01-01","2020-12-31"
"2345147","72130100","6411","2019-01-01","2020-12-31"
"2345148","72130201","6411","2019-01-01","2020-12-31"
"2345149","72132201","6411","2019-01-01","2020-12-31"
"2345150","72133201","6411","2019-01-01","2020-12-31"
"2345151","72201100","6407","2019-01-01","2020-12-31"
"2345152","72201190","6407","2019-01-01","2020-12-31"
"2345153","72201211","6407","2019-01-01","2020-12-31"
"2345154","72201212","6407","2019-01-01","2020-12-31"
"2345155","72201220","6407","2019-01-01","2020-12-31"
"2345156","72201221","6407","2019-01-01","2020-12-31"
"2345157","72201222","6407","2019-01-01","2020-12-31"
"2345158","72201223","6407","2019-01-01","2020-12-31"
"2345159","72201224","6407","2019-01-01","2020-12-31"
"2345160","72201226","6407","2019-01-01","2020-12-31"
"2345161","72201227","6407","2019-01-01","2020-12-31"
"2345162","72202010","3104","2019-01-01","2020-12-31"
"2345163","72202020","3104","2019-01-01","2020-12-31"
"2345164","72202030","6430","2019-01-01","2020-12-31"
"2345165","72203000","6407","2019-01-01","2020-12-31"
"2345166","72203070","6407","2019-01-01","2020-12-31"
"2345167","72302000","3802","2019-01-01","2020-12-31"
"2345168","72302020","3802","2019-01-01","2020-12-31"
"2345169","72302100","3802","2019-01-01","2020-12-31"
"2345170","72307000","3802","2019-01-01","2020-12-31"
"2345171","72308000","3802","2019-01-01","2020-12-31"
"2345172","72308500","3802","2019-01-01","2020-12-31"
"2345173","73101010","6404","2019-01-01","2020-12-31"
"2345174","73101110","6432","2019-01-01","2020-12-31"
"2345175","73101210","6432","2019-01-01","2020-12-31"
"2345176","73102190","6404","2019-01-01","2020-12-31"
"2345177","73102211","6404","2019-01-01","2020-12-31"
"2345178","73102212","6404","2019-01-01","2020-12-31"
"2345179","73102213","6404","2019-01-01","2020-12-31"
"2345180","73102217","6404","2019-01-01","2020-12-31"
"2345181","73102218","6404","2019-01-01","2020-12-31"
"2345182","73102220","6404","2019-01-01","2020-12-31"
"2345183","73102221","6404","2019-01-01","2020-12-31"
"2345184","73102222","6404","2019-01-01","2020-12-31"
"2345185","73102223","6404","2019-01-01","2020-12-31"
"2345186","73102224","6404","2019-01-01","2020-12-31"
"2345187","73102225","6404","2019-01-01","2020-12-31"
"2345188","73102227","6404","2019-01-01","2020-12-31"
"2345189","73102228","6404","2019-01-01","2020-12-31"
"2345190","73102241","6404","2019-01-01","2020-12-31"
"2345191","73103010","6404","2019-01-01","2020-12-31"
"2345192","73103020","6404","2019-01-01","2020-12-31"
"2345193","73103021","6404","2019-01-01","2020-12-31"
"2345194","73103022","6404","2019-01-01","2020-12-31"
"2345195","73105000","7008","2019-01-01","2020-12-31"
"2345196","73105010","7008","2019-01-01","2020-12-31"
"2345197","73111211","6420","2019-01-01","2020-12-31"
"2345198","73111212","6420","2019-01-01","2020-12-31"
"2345199","73111213","6420","2019-01-01","2020-12-31"
"2345200","73111220","6420","2019-01-01","2020-12-31"
"2345201","73111221","6420","2019-01-01","2020-12-31"
"2345202","73111222","6420","2019-01-01","2020-12-31"
"2345203","73111223","6420","2019-01-01","2020-12-31"
"2345204","73201013","6406","2019-01-01","2020-12-31"
"2345205","73201020","6406","2019-01-01","2020-12-31"
"2345206","73302010","6406","2019-01-01","2020-12-31"
"2345207","73303010","6406","2019-01-01","2020-12-31"
"2345208","73303020","6406","2019-01-01","2020-12-31"
"2345209","73305020","3104","2019-01-01","2020-12-31"
"2345210","73401000","6406","2019-01-01","2020-12-31"
"2345211","73403000","6406","2019-01-01","2020-12-31"
"2345212","73403010","6406","2019-01-01","2020-12-31"
"2345213","73403020","6406","2019-01-01","2020-12-31"
"2345214","73405000","6406","2019-01-01","2020-12-31"
"2345215","73405010","6406","2019-01-01","2020-12-31"
"2345216","73405020","6406","2019-01-01","2020-12-31"
"2345217","73406000","6406","2019-01-01","2020-12-31"
"2345218","73407000","6406","2019-01-01","2020-12-31"
"2345219","73407050","6406","2019-01-01","2020-12-31"
"2345220","73407060","6406","2019-01-01","2020-12-31"
"2345221","73409000","6406","2019-01-01","2020-12-31"
"2345222","73410200","6430","2019-01-01","2020-12-31"
"2345223","73410210","5004","2019-01-01","2020-12-31"
"2345224","73410320","6430","2019-01-01","2020-12-31"
"2345225","73410340","6430","2019-01-01","2020-12-31"
"2345226","73410400","6430","2019-01-01","2020-12-31"
"2345227","73410500","6430","2019-01-01","2020-12-31"
"2345228","73420020","6430","2019-01-01","2020-12-31"
"2345229","73420100","6430","2019-01-01","2020-12-31"
"2345230","73420200","6430","2019-01-01","2020-12-31"
"2345231","73502000","3802","2019-01-01","2020-12-31"
"2345232","74101000","6402","2019-01-01","2020-12-31"
"2345233","74201000","6402","2019-01-01","2020-12-31"
"2345234","74201001","6402","2019-01-01","2020-12-31"
"2345235","74201003","6402","2019-01-01","2020-12-31"
"2345236","74203010","3104","2019-01-01","2020-12-31"
"2345237","74204500","6402","2019-01-01","2020-12-31"
"2345238","74205010","6430","2019-01-01","2020-12-31"
"2345239","74205020","8408","2019-01-01","2020-12-31"
"2345240","74206000","6402","2019-01-01","2020-12-31"
"2345241","74301100","7008","2019-01-01","2020-12-31"
"2345242","74301150","7008","2019-01-01","2020-12-31"
"2345243","74302000","7008","2019-01-01","2020-12-31"
"2345244","74303000","7008","2019-01-01","2020-12-31"
"2345245","74303100","7008","2019-01-01","2020-12-31"
"2345246","74401010","8402","2019-01-01","2020-12-31"
"2345247","74401110","8402","2019-01-01","2020-12-31"
"2345248","74402010","8402","2019-01-01","2020-12-31"
"2345249","74402100","8402","2019-01-01","2020-12-31"
"2345250","74402110","8402","2019-01-01","2020-12-31"
"2345251","74402150","8402","2019-01-01","2020-12-31"
"2345252","74402200","8402","2019-01-01","2020-12-31"
"2345253","74402210","8402","2019-01-01","2020-12-31"
"2345254","74402250","8402","2019-01-01","2020-12-31"
"2345255","74402260","8412","2019-01-01","2020-12-31"
"2345256","74402350","8412","2019-01-01","2020-12-31"
"2345257","74403000","8406","2019-01-01","2020-12-31"
"2345258","74404010","8410","2019-01-01","2020-12-31"
"2345259","74404020","8410","2019-01-01","2020-12-31"
"2345260","74404050","8410","2019-01-01","2020-12-31"
"2345261","74404060","8410","2019-01-01","2020-12-31"
"2345262","74404090","8410","2019-01-01","2020-12-31"
"2345263","74406010","8402","2019-01-01","2020-12-31"
"2345264","74406060","8406","2019-01-01","2020-12-31"
"2345265","74406100","8402","2019-01-01","2020-12-31"
"2345266","74406500","8402","2019-01-01","2020-12-31"
"2345267","74410110","8406","2019-01-01","2020-12-31"
"2345268","74415110","8406","2019-01-01","2020-12-31"
"2345269","74420110","8406","2019-01-01","2020-12-31"
"2345270","74501010","6432","2019-01-01","2020-12-31"
"2345271","74506000","6432","2019-01-01","2020-12-31"
"2345272","74601000","3802","2019-01-01","2020-12-31"
"2345273","74601010","3802","2019-01-01","2020-12-31"
"2345274","74602010","3802","2019-01-01","2020-12-31"
"2345275","74602050","3802","2019-01-01","2020-12-31"
"2345276","74602200","3802","2019-01-01","2020-12-31"
"2345277","74603010","3802","2019-01-01","2020-12-31"
"2345278","74604500","3802","2019-01-01","2020-12-31"
"2345279","74606010","3802","2019-01-01","2020-12-31"
"2345280","74606020","3802","2019-01-01","2020-12-31"
"2345281","74701000","3744","2019-01-01","2020-12-31"
"2345282","74701010","3744","2019-01-01","2020-12-31"
"2345283","75100250","6420","2019-01-01","2020-12-31"
"2345284","75100300","6420","2019-01-01","2020-12-31"
"2345285","75100500","6420","2019-01-01","2020-12-31"
"2345286","75100750","6420","2019-01-01","2020-12-31"
"2345287","75100800","6420","2019-01-01","2020-12-31"
"2345288","75101000","6420","2019-01-01","2020-12-31"
"2345289","75101800","6412","2019-01-01","2020-12-31"
"2345290","75102500","6420","2019-01-01","2020-12-31"
"2345291","75102600","6420","2019-01-01","2020-12-31"
"2345292","75102750","6420","2019-01-01","2020-12-31"
"2345293","75103000","6413","2019-01-01","2020-12-31"
"2345294","75104000","6413","2019-01-01","2020-12-31"
"2345295","75105000","6413","2019-01-01","2020-12-31"
"2345296","75105500","6420","2019-01-01","2020-12-31"
"2345297","75107000","6420","2019-01-01","2020-12-31"
"2345298","75109000","6420","2019-01-01","2020-12-31"
"2345299","75109010","6420","2019-01-01","2020-12-31"
"2345300","75109400","9999","2019-01-01","2020-12-31"
"2345301","75109500","9999","2019-01-01","2020-12-31"
"2345302","75109550","9999","2019-01-01","2020-12-31"
"2345303","75109600","6416","2019-01-01","2020-12-31"
"2345304","75111000","6420","2019-01-01","2020-12-31"
"2345305","75111200","6420","2019-01-01","2020-12-31"
"2345306","75111500","8406","2019-01-01","2020-12-31"
"2345307","75111800","6420","2019-01-01","2020-12-31"
"2345308","75112000","6420","2019-01-01","2020-12-31"
"2345309","75113000","6410","2019-01-01","2020-12-31"
"2345310","75113060","6410","2019-01-01","2020-12-31"
"2345311","75113080","6410","2019-01-01","2020-12-31"
"2345312","75114000","6410","2019-01-01","2020-12-31"
"2345313","75115000","6420","2019-01-01","2020-12-31"
"2345314","75117010","6414","2019-01-01","2020-12-31"
"2345315","75117020","6414","2019-01-01","2020-12-31"
"2345316","75119000","9999","2019-01-01","2020-12-31"
"2345317","75120000","6418","2019-01-01","2020-12-31"
"2345318","75121000","8406","2019-01-01","2020-12-31"
"2345319","75122000","6420","2019-01-01","2020-12-31"
"2345320","75122100","6420","2019-01-01","2020-12-31"
"2345321","75122200","6406","2019-01-01","2020-12-31"
"2345322","75124000","6420","2019-01-01","2020-12-31"
"2345323","75125000","6420","2019-01-01","2020-12-31"
"2345324","75127000","6420","2019-01-01","2020-12-31"
